CAR_MODEL,YEAR,ENGINE_RPM,VEHICLE_SPEED,ENGINE_LOAD,COOLANT_TEMP,MAF_GRAMS_SEC,SHORT_TERM_TRIM,LONG_TERM_TRIM,THROTTLE_POS,TROUBLE_CODES
Mahindra Thar,2020,1496.4,51.2,42.1,91.9,27.18,19.52,20.19,25,P0171
Tata Altroz,2019,1065.3,42.8,38.5,88.3,4.32,0.27,0.05,25.4,P0101
Maruti Suzuki Alto,2021,1850,42,94.8,95.8,33.02,-0.75,1.7,32.8,P2463
Ford Endeavour,2021,2133.5,77.4,73.8,91.8,35.99,5.61,1.72,22.2,P0300
Maruti Suzuki Swift,2019,1359.6,42,84.2,94.8,23.98,0.73,1.17,15.1,P2463
Maruti Suzuki Swift,2017,3385,133,30.4,94.9,60.87,0.96,-0.8,20.4,None
Maruti Suzuki Swift,2015,755.3,25.4,24.5,92.9,3.01,-0.76,1.86,17.5,P0101
Kia Seltos,2016,1507,42,89.5,95.5,27.02,0.52,-1.94,25.2,P2463
Toyota Innova Hycross,2023,869.1,25.2,37.1,94.6,15.87,26.22,14.99,23.9,P0171
Audi Q5,2022,1704.4,57.6,77,94.6,30.34,-2.91,-1.34,29.3,P0300
Toyota Fortuner,2015,1462.3,42,94.3,88.4,26.71,-0.93,0.58,20.2,P2463
Maruti Suzuki Celerio,2022,1938,42,95.8,93.9,35.19,-1.74,-1.23,17.1,P2463
Mahindra XUV300,2022,2040.7,70.2,30.3,90,8.14,1.71,-1,22,P0101
Ford EcoSport,2016,2079.4,71.4,30.4,90,8.22,-1.13,-0.04,20.1,P0101
Mahindra Bolero,2022,883.4,26.3,29.7,134.5,16.15,-1.61,1.62,23,P0117
Mahindra XUV700,2023,1837.3,65.9,20.9,91.2,32.97,0.93,-1.63,18.7,None
Skoda Slavia,2020,1777.4,71.2,20.6,95.1,7.19,-0.24,0.68,16.2,P0101
Kia Carens,2016,2695.7,104.6,23.2,90.4,10.78,1.69,1.24,17.9,P0101
Tata Nexon,2019,2539.2,113.7,62.3,94.3,51.4,-2.31,-0.95,28,P0300
Toyota Fortuner,2020,2100,42,93,93.1,49.94,0.24,-0.76,20.4,P2463
Mercedes-Benz GLC,2022,2025.1,72.6,43,129.2,36.84,-1.29,-1.26,28.2,P0117
Mahindra Marazzo,2015,888.7,28.9,82,93.7,15.83,-0.59,-1.58,26.5,P2463
Hyundai Venue,2016,3486.4,128.2,53.6,128.8,63.17,1.02,-1.2,30.4,P0117
Tata Punch,2019,2651,100.1,45.5,130.8,47.63,0.99,0.28,27.7,P0117
Maruti Suzuki Baleno,2018,2514.9,82,70.8,91,42.1,-7.07,0.48,17.2,P0300
Nissan Magnite,2023,1926.4,80.7,29.6,93,7.77,-1.72,-1.02,18.7,P0101
Jeep Compass,2023,1990.9,67.5,78.4,94,33.98,2.24,0.48,25.6,P0300
Hyundai Verna,2017,2750.1,97,50.4,88.6,11.09,-0.85,-1.62,32.9,P0101
Mahindra Thar,2018,2100,42,80.9,95.9,42.01,0.43,0.79,17.3,P2463
Mahindra XUV700,2018,2100,42,88.1,89.9,60.61,-0.67,-0.06,16.9,P2463
Hyundai i20,2021,775.3,33.9,34.9,93.1,13.8,21.95,16.91,25.4,P0171
Audi Q5,2021,2844.2,100.3,52.3,94.2,51.08,0.24,1.08,29.2,None
Tata Nexon,2022,1646.8,63.2,30.8,89.6,29.52,15.46,14.31,23.7,P0171
MG Astor,2021,2100,42,82.7,88.4,50.3,-1.66,0.35,25.8,P2463
BMW X5,2024,2100,42,92,88.4,47.73,1.33,0.16,30.1,P2463
MG Astor,2018,2100,42,82.6,94.1,41.34,0.22,0.67,16.5,P2463
Maruti Suzuki Dzire,2018,2593.2,92.9,20.5,93.7,46.92,23.7,18.21,16.6,P0171
Maruti Suzuki WagonR,2024,1247.1,41.3,17,127.4,22.5,-1.38,-1.67,13.8,P0117
Mahindra XUV300,2019,3172.8,120.2,24.9,92.6,12.68,0.2,0.59,18.8,P0101
Maruti Suzuki Alto,2018,1508.6,57.7,54,91.5,26.91,1.49,0.11,32.8,None
Hyundai Tucson,2017,2476.7,93,46.4,88.7,44.22,27.74,19.46,30.8,P0171
Ford EcoSport,2024,3343.1,127.1,32.6,133.6,60.18,0.11,-1.62,24.3,P0117
Mahindra XUV700,2024,3261.3,127.3,84.6,93.7,58.52,-4.64,-0.27,26,P0300
Mahindra Bolero,2017,827,39,41,128.9,15.32,-0.63,1.12,24.3,P0117
Tata Punch,2022,1459.3,67.1,70.7,88.9,27.73,0.17,-1.84,14.3,P0300
Hyundai Venue,2018,2350.3,95.5,22.7,90.5,42.72,-1.56,1.47,16.8,None
Tata Altroz,2019,1283,43.5,42.3,94.5,5.22,0.2,-1.97,26.4,P0101
Toyota Fortuner,2017,3402.2,134.5,49,93.5,13.58,-0.36,1.67,30.8,P0101
Renault Kiger,2019,3289.9,117.2,21.4,95.2,59.57,1.72,-0.38,14.9,None
BMW X5,2020,2100,42,96.5,95.8,48.93,-1.79,-0.54,24.4,P2463
Toyota Glanza,2024,3150.2,112.9,48.9,90.9,56.9,21.54,17.56,28.5,P0171
Ford EcoSport,2023,2023.9,77.4,51.1,90.2,8.16,0.2,-0.64,29.5,P0101
Skoda Kushaq,2015,2100,42,92.3,88.6,51.76,-0.67,0.9,25.5,P2463
Mahindra XUV300,2022,2100,42,91.4,95.2,41.12,-0.49,0.63,16.8,P2463
Mercedes-Benz GLC,2021,2879.6,114.5,77,88.8,57.2,-3.67,-0.36,26.5,P0300
Tata Altroz,2019,2199.3,91.3,32.8,137.1,40.08,0.99,0.57,22.8,P0117
Jeep Compass,2015,2575,98.1,34.8,95.8,46.84,18.61,19.61,23.5,P0171
Maruti Suzuki WagonR,2017,3361.1,130.7,17.9,118.7,61,-0.15,-0.49,16.4,P0117
Tata Punch,2016,1596,55.3,48,128.7,28.32,-1.59,-0.64,28.8,P0117
Ford EcoSport,2022,2707.3,99,26.2,122.1,48.6,0.69,0.9,19.3,P0117
Maruti Suzuki Swift,2019,2100,42,92.3,95.5,49.33,-0.7,1.86,21.7,P2463
Maruti Suzuki Alto,2016,2853.4,103.9,81.7,94,48.58,-6.8,-0.59,27.3,P0300
Maruti Suzuki Celerio,2019,3287.7,127.1,29.2,92.7,59.31,24.66,12.68,22,P0171
Hyundai Creta,2020,2725,108.6,42.1,88.4,49.37,0.95,-1.62,27.9,None
Tata Sierra,2019,2947.8,111.4,83.8,89.5,54.78,2.88,-0.86,20.1,P0300
Hyundai i20,2016,1114,37.9,25.9,92.1,19.86,0.44,0.89,18.3,None
Mahindra Bolero,2015,1624.1,42,90.8,88.6,29.26,0.71,-0.19,18,P2463
Tata Tigor,2023,1239.3,38.4,82.6,91.3,17.22,4.77,-0.44,28.9,P0300
Volkswagen Virtus,2017,1448.2,48.5,74.7,89.6,23.49,-3.83,1.39,21.9,P0300
Hyundai i20,2017,1914.5,42,92.9,91.1,34.8,1.21,-1.93,29.5,P2463
Tata Altroz,2017,2100,42,84.6,96,52.54,1.42,1.37,31.5,P2463
Hyundai Alcazar,2019,2100,42,95.4,91,41.55,1.26,1.98,19.8,P2463
Maruti Suzuki Dzire,2021,2100,42,89.8,94.7,52.46,-1.97,-0.92,29.1,P2463
Nissan Magnite,2018,1047,39.8,37.2,135.9,18.75,-0.59,-0.24,22.1,P0117
Ford EcoSport,2021,3288.4,131.4,24.9,125.9,59.68,0.61,-0.64,18.5,P0117
Mahindra Scorpio-N,2017,2194.5,80.2,55,89.9,39.8,-1.4,1.2,32.5,None
Volkswagen Virtus,2024,1498.9,57.6,51.1,90.5,26.82,1.09,0.79,30.3,None
Tata Punch,2021,2100,42,80.1,95.1,39.58,-1.43,1.27,22,P2463
Toyota Urban Cruiser,2024,2969,107.5,83.7,88.4,54.71,-7.83,0.86,14.3,P0300
Mahindra Scorpio-N,2024,1270.2,54.3,29.7,92.5,22.84,0.16,0.33,22.6,None
Ford EcoSport,2021,2100,42,97.7,91.7,46.74,0.02,-1.25,18.5,P2463
Tata Tiago,2017,3123.8,120.7,35.7,90,12.56,0.35,-1.41,24.9,P0101
Maruti Suzuki Celerio,2023,1120.5,42,80.7,90.3,20.28,0.15,-1.59,14.3,P2463
Maruti Suzuki Vitara Brezza,2018,2342.9,105.4,65.3,90.3,48.09,-5.12,1.54,31.1,P0300
Hyundai Creta,2021,1556.9,56.9,28.3,89.2,27.88,-1.53,1.15,18.2,None
Volkswagen Taigun,2022,3167.3,113.1,18.3,117.1,57.07,1.77,-0.08,17.2,P0117
Mahindra Scorpio-N,2017,2998.5,106.4,18.8,94.6,54.46,22.26,18.94,13.9,P0171
Mahindra Bolero,2020,1418.2,42,85,89.4,25.42,0.99,1.51,15.6,P2463
Hyundai Venue,2023,3469.5,134.5,44.1,94,62.56,-0.78,0.97,28.9,None
Toyota Urban Cruiser,2018,2150.8,89.2,20.7,91.8,38.53,0.32,0.73,16.8,None
Mahindra XUV700,2024,2100,42,91,90.3,52.13,-0.08,0.42,31,P2463
Audi Q5,2017,1328.8,46.3,21.5,93.4,5.32,0.1,0.26,15.7,P0101
Kia Carens,2020,2100,42,92.9,94.7,41.91,0.77,1.14,18.3,P2463
Honda Amaze,2023,2100,42,92,95,52.47,0.79,0.13,30.4,P2463
Hyundai Tucson,2020,1153.1,39.2,67.6,92.8,18.73,-0.29,-1.02,28.2,P0300
Mahindra XUV300,2017,1093.7,46.3,16.7,94.6,20.09,19.17,18.82,15.5,P0171
Mahindra Marazzo,2024,3078.1,113.2,38.9,93.5,12.36,-1.14,0,24.3,P0101
Mahindra XUV700,2023,1159.8,39.8,85.8,92.2,20.72,1.64,-1.37,32,P2463
Maruti Suzuki Baleno,2019,2950.4,114.8,22.9,125.3,52.9,1.03,-0.7,20.3,P0117
Maruti Suzuki Dzire,2019,3407.3,122.1,68,88,56.52,2.58,0.79,16.3,P0300
Toyota Innova Hycross,2019,2753.1,107.5,33.7,90.6,49.75,23.26,17.24,21.9,P0171
BMW X5,2021,2104.2,73.9,46.6,91.7,38.32,17.33,20.9,30,P0171
Hyundai Verna,2016,2523.2,78.1,72.3,91.1,40.47,3.57,-0.74,27.8,P0300
Mahindra XUV300,2020,1072.7,33.8,16.3,88.8,18.89,-1.24,-0.58,16.2,None
Mahindra Bolero,2021,3145.3,124.3,34.4,95,57.1,17.02,15.13,23.7,P0171
MG Hector,2020,2100,42,93.2,88.3,47.27,-1.39,-0.04,12.3,P2463
Maruti Suzuki Alto,2020,3530.1,136.6,66.9,94.2,62.57,-3.15,-0.01,23.6,P0300
Ford EcoSport,2023,3186.7,120.6,25.7,91.7,12.75,0.78,-1.13,19.5,P0101
Toyota Innova Hycross,2016,3500,126.4,63.5,88.6,59.48,-6.35,0.71,26.7,P0300
Hyundai Tucson,2018,2372.9,93.7,20.7,129.3,42.87,1.1,-1.75,15,P0117
Audi Q5,2017,1673.1,67.3,36.6,88.2,29.7,17.98,12.09,23,P0171
Ford EcoSport,2024,1048.1,41.9,26.1,94.3,4.13,-0.26,1.16,21.1,P0101
Hyundai Venue,2015,1346.3,55.2,31,88.1,24.44,24.8,13.99,21.6,P0171
Honda City,2024,1393.1,42,96.8,90.2,25.18,-0.57,-0.01,24.2,P2463
MG Hector,2015,1525.3,72.7,66.1,94.1,31.78,-0.61,1.9,24,P0300
Nissan Magnite,2022,2100,42,85.3,94.7,49.87,1.49,0.37,26.3,P2463
Maruti Suzuki Dzire,2015,811.9,24.8,20.2,123.3,14.92,-1.2,0.37,17.1,P0117
Maruti Suzuki Baleno,2016,2097.5,84,42.2,90.9,37.42,-1.81,-0.81,26.6,None
Tata Harrier,2020,2770.7,100.6,65.5,90.2,50.73,-3.83,-0.04,23.4,P0300
Hyundai Verna,2015,1811.6,68,46.2,92.8,32.27,15.34,19.7,27,P0171
Maruti Suzuki Alto,2020,2100,42,96.9,95.1,44.8,-1.16,-0.93,21.8,P2463
Ford EcoSport,2021,1551.7,54.7,46.8,94.7,27.69,21.39,18.65,27.3,P0171
Tata Punch,2018,2082.9,42,93.4,88.9,37.84,-0.07,-1.32,32.2,P2463
Hyundai Venue,2023,2925.9,115.7,43.5,89.3,52.22,21.17,16.49,27.9,P0171
Mahindra Bolero,2019,2100,42,92.4,93.2,42.18,1.02,1.27,25.4,P2463
Skoda Slavia,2020,1751,69.7,79.4,93,33.68,-3.12,1.36,18.6,P0300
Maruti Suzuki Swift,2016,2411.1,88.2,38.9,94.8,9.71,-0.2,1.47,26.4,P0101
MG Astor,2022,977,37,84.8,89.2,17.13,-0.02,0.48,25.3,P2463
Tata Tiago,2015,2100,42,90.7,89,38.7,-0.75,-1.49,27.6,P2463
Kia Carens,2019,2501.8,92.7,32.6,92.3,44.72,1.13,-1.04,24.6,None
Mahindra XUV300,2020,1232.5,42,94.9,94.6,21.76,0.88,-1.61,14.9,P2463
Tata Nexon,2017,2194.8,87.7,34.5,95.5,39.59,-0.85,1.7,23.5,None
Mahindra Marazzo,2022,1674,70.7,23.3,95.7,29.69,-0.21,-1.85,15.6,None
Maruti Suzuki Baleno,2020,1182.1,52.5,20.5,95.8,4.76,-0.77,-1.18,15.1,P0101
Skoda Kushaq,2024,472.4,32.7,84.7,93.2,15.38,0.58,0.87,16.4,P0300
Toyota Urban Cruiser,2022,1510.9,64.5,77.7,88.4,29.98,4.31,-0.4,33.8,P0300
Jeep Compass,2024,1618.8,54.8,19.8,90,29.33,19.83,15.74,17.1,P0171
Kia Sonet,2015,2432.7,100,17.5,88.1,9.66,1.51,-0.28,16.8,P0101
Toyota Fortuner,2023,1108.8,34.9,80.1,95.1,20.01,-0.32,-1.61,20.9,P2463
Renault Kwid,2021,2580.2,94.9,51.9,93.4,10.32,0.37,-0.67,30,P0101
Ford EcoSport,2018,2039,72.1,21.4,92.5,36.28,20.58,15.51,19,P0171
Maruti Suzuki Dzire,2017,3434.2,130.3,33.9,139.1,61.72,0.14,-1.62,25.3,P0117
Hyundai Venue,2015,2844.7,109.5,24,120.7,50.85,0.86,-0.23,20,P0117
Volkswagen Virtus,2023,2784.9,107.6,42.1,90,11.16,-0.16,2,24.6,P0101
Maruti Suzuki WagonR,2024,2473.5,93,63.1,93.1,47.45,7.29,1.46,23.3,P0300
Tata Tiago,2024,2353.2,90.5,25.2,94.5,42.23,24.42,18.75,21.1,P0171
Tata Altroz,2016,2721.1,96.7,32.8,135.1,49.25,-0.36,0.96,23.2,P0117
BMW X5,2024,1203.3,41.8,92.1,91.3,21.75,-1.02,0.53,30.7,P2463
Skoda Kushaq,2023,1946.5,81.3,26.3,138.8,35.51,0.37,-1.99,18.8,P0117
Tata Sierra,2022,3341,132,36.9,90.6,13.34,0.12,-1.75,26,P0101
Tata Sierra,2020,960.6,38.5,89.9,95.8,17.48,1.29,-1.44,21,P2463
Toyota Fortuner,2017,1734.3,60.2,23.3,123.5,31.43,-0.7,1.5,19.9,P0117
Mahindra Scorpio-N,2021,3112,120.7,29.7,93.1,12.4,1.73,1.34,19.5,P0101
Hyundai Verna,2021,1402.9,54.9,42.5,89,25.65,-0.24,1.84,25.8,None
Tata Harrier,2019,2089.5,72,15.4,92.2,38.04,22.54,13.98,14.6,P0171
Toyota Fortuner,2022,2123.2,79.9,41.9,95.1,38.28,-1.76,0.16,25,None
Mahindra Bolero,2016,3015.8,125.5,79.3,95.1,56.4,3.82,0.63,16.5,P0300
Nissan Magnite,2023,1249.3,42,89.5,88.8,22.66,-1.77,-0.2,18.6,P2463
Tata Safari,2018,1736.4,70,33.1,89.2,31.42,25.22,14.07,21.6,P0171
Audi Q5,2018,2795.7,96.5,67.8,95.1,47.8,6.54,1.52,27.4,P0300
Volkswagen Virtus,2024,2692.2,105.7,26.1,90.1,48.22,19.66,15.97,20.9,P0171
Mahindra XUV300,2017,2603.9,94.7,34,140,46.97,-0.06,-1.75,23.4,P0117
Mahindra Bolero,2019,1655.6,60.4,52.5,94.1,30.11,22.86,21.59,31.3,P0171
Mahindra Bolero,2017,2129.5,74.7,42.6,88.8,8.49,1.88,1.19,28.1,P0101
Nissan Magnite,2020,2338.9,89.2,25.9,89.5,9.41,-1.14,1.08,16.8,P0101
Kia Carens,2021,2230.2,81.5,49.8,91.8,9.01,-1.1,0.79,32.1,P0101
Volkswagen Virtus,2021,1525.6,56.4,22.1,89.9,6.14,-1.27,1.79,20,P0101
MG Hector,2018,855.3,27.4,82.6,94.7,14.95,-1.27,-1.01,24.7,P2463
Skoda Kushaq,2018,1029.9,40.5,20.6,92.1,18.86,22.33,17,16.7,P0171
Tata Tiago,2022,3269.5,125.8,29.6,91.5,13.17,1.59,-0.69,22.8,P0101
Hyundai i20,2021,2603.1,103.6,43.2,89.8,47.25,24.3,20.07,26,P0171
Maruti Suzuki WagonR,2022,1830.2,49.7,67.7,92.9,26.56,0.15,1.62,26.2,P0300
Maruti Suzuki Baleno,2024,2790.3,107.4,61,95.6,47,4.09,1.02,28.4,P0300
Maruti Suzuki Ertiga,2021,3271.1,112.9,60.4,93.5,53.99,1.2,-0.6,30.8,P0300
Ford EcoSport,2024,2100,42,80.7,88.1,52.13,-0.46,0.17,16.3,P2463
Ford EcoSport,2020,2952.6,118.8,23.3,88.2,53.24,-0.13,-1.19,16.2,None
Maruti Suzuki Swift,2024,2625.5,104.3,15.7,122.4,47.62,0.88,0.15,12.9,P0117
Toyota Innova Hycross,2021,1702.3,67.6,35,93.9,6.8,-0.79,0.05,21.5,P0101
Tata Nexon,2017,1587.8,59.1,16.5,95.8,28.92,27.81,16.45,15.9,P0171
Skoda Slavia,2016,3440.3,126.8,36.4,94,13.75,1.49,0.35,25.3,P0101
Mahindra Thar,2018,3389.9,125,21.1,116.7,60.55,-1.29,-0.55,19.4,P0117
Maruti Suzuki Alto,2023,1844.1,76.5,34.4,91.2,33.62,20.82,21.3,21.4,P0171
Tata Tiago,2019,1795.5,73.7,49.1,93.2,7.17,0.82,-0.56,29.7,P0101
Tata Harrier,2019,2549.3,100.2,23.3,92.6,10.26,1.42,1.2,18.4,P0101
Toyota Innova Hycross,2018,2100,42,94.4,92.3,44.86,-1.02,0.95,22.6,P2463
Tata Nexon,2024,1711.1,42,85.5,89.1,31.17,-1.12,1.05,22.5,P2463
MG Hector,2024,1087,37.3,94,89,19.29,-1.11,-1.92,29.1,P2463
Kia Sonet,2015,3203.7,114.4,44,95.9,57.95,18.5,17.86,25.3,P0171
Kia Seltos,2015,3156.2,112.9,54.4,89.6,56.93,-0.65,-0.35,34.5,None
Maruti Suzuki Dzire,2016,3595,127.7,70.8,92.7,57.94,5.93,-1.26,32.3,P0300
Jeep Compass,2021,1612.2,50.1,70.4,92.5,27.16,-2.25,0.85,18.5,P0300
Tata Sierra,2020,2267.2,83.1,66.5,92,41.45,3.11,-0.93,29,P0300
Jeep Compass,2018,2043.5,96.7,68.8,90.8,41.93,-5.55,1.97,14.7,P0300
Hyundai Verna,2018,2635.4,100.7,38.9,91.9,10.61,-1.82,-1.71,24.6,P0101
Audi Q5,2019,1149.3,44.8,22.9,89.8,20.22,1,-1.2,16.3,None
Kia Sonet,2016,1894.7,67.6,27.1,92.7,7.5,-1.23,0.71,17.7,P0101
Mahindra Bolero,2018,1224.5,42.2,31.5,91.4,21.89,0.18,-1.51,19.8,None
Kia Carens,2021,1594.8,53.3,26.1,92.6,6.41,0.98,1.88,17.8,P0101
Mahindra XUV700,2017,2541.9,98.8,54.7,119.5,45.37,-0.06,-1.05,30.7,P0117
Hyundai Venue,2017,838.3,24.9,50.9,89.9,15.51,17.43,12.47,30.7,P0171
Honda Amaze,2023,2100,42,85.6,88.4,39.2,-1.17,0.26,24.6,P2463
Mahindra Thar,2016,1057.2,47.3,71.9,93.1,23.84,3.88,0.69,24,P0300
Jeep Compass,2020,3427,131.5,15.4,91.6,61.84,20.24,18.1,15.5,P0171
Tata Tigor,2020,2809.3,110.5,83.9,91.9,50.52,0.05,-1.27,32,P0300
Tata Altroz,2019,3069.3,108.7,47.4,96,12.26,-0.24,-1.26,30.4,P0101
Mahindra Thar,2021,2034.2,84.9,49,113,36.31,0.63,-1.88,31.3,P0117
Hyundai Tucson,2023,1036.8,40.8,21.6,93.2,18.32,19.42,20.06,16.7,P0171
Ford Endeavour,2015,900.2,30.9,50.5,116.3,16.67,0.4,0.33,28.8,P0117
Hyundai Venue,2024,1412.2,56.8,46.2,90.4,5.59,0.6,0.16,29.5,P0101
Mahindra XUV300,2020,2855.6,108.5,29.2,95.2,51.72,-0.12,1.77,21.6,None
Volkswagen Taigun,2023,1826.5,73.2,42.2,91,32.42,24.8,16.9,27.4,P0171
Mahindra XUV300,2024,1274.5,52.2,26,89.9,22.97,21.36,12.14,20.8,P0171
Hyundai Verna,2015,3198.1,121.3,43.2,93.2,57.15,-0.56,-0.31,27.6,None
Ford Endeavour,2024,2705.6,110.5,27.6,88.4,48.32,15.22,14.55,20.9,P0171
Toyota Glanza,2015,845,26.9,34.1,88.8,15.31,1.15,-0.75,20.6,None
Toyota Glanza,2015,1796.2,73.5,46.9,95,7.16,1.04,-1.33,28.1,P0101
Maruti Suzuki Alto,2021,1422.2,52.8,24.7,116.3,25.61,0.12,-0.63,17.5,P0117
Maruti Suzuki Swift,2023,878.3,29,41.7,94.8,3.51,-0.01,1.65,28.1,P0101
Maruti Suzuki WagonR,2022,1534.1,64.9,49.3,91.6,27.58,-1.21,1.6,28.8,None
Mahindra XUV700,2020,1647.8,68.7,34.1,89.2,29.68,-1.22,-1.49,23.9,None
Mahindra Scorpio-N,2020,2716.3,98.6,25.3,91.8,48.52,23.35,12,18,P0171
Kia Seltos,2016,3031.3,112.7,54.7,88.9,54.14,23.82,16.2,31.1,P0171
Renault Kiger,2015,2123.2,80.1,38.6,91.3,8.51,0.08,1.94,26.6,P0101
Mahindra Scorpio-N,2020,2156,91.7,78.4,94.1,45.94,-5.82,-0.85,25.3,P0300
Maruti Suzuki Celerio,2017,1752.1,65.6,40.6,91.1,31.74,23.99,18.45,27.1,P0171
Volkswagen Taigun,2015,2218.2,83,51.1,91.4,40,19.26,21.17,32.8,P0171
Jeep Compass,2016,1755.9,59.6,73.8,92.2,31.91,-4.3,-1.11,34.5,P0300
Nissan Magnite,2024,1802.7,70.9,27.5,95.9,32.48,-1.41,1.3,22.4,None
Skoda Slavia,2019,1034.6,42,88.3,89.5,18.66,-0.95,-0.7,15.1,P2463
Tata Safari,2021,1902.5,79.2,51.2,88.4,7.68,0.46,-0.69,29.7,P0101
Maruti Suzuki Celerio,2021,2100,42,96.2,90.2,54.61,-1.58,-1.41,19.9,P2463
Maruti Suzuki WagonR,2022,1401.2,48.5,33.4,95.2,5.63,0.78,-1.53,24.8,P0101
Ford EcoSport,2018,1793.9,78.7,84.2,92.5,38.5,-3.71,0.15,18.4,P0300
Mahindra Marazzo,2021,1885.2,75.9,31,137.9,34.26,-1.01,0.74,21,P0117
Tata Altroz,2022,1795.2,76.8,61.6,88.2,39.02,-0.07,-0.07,31.9,P0300
Hyundai Creta,2023,682.5,38.3,81.5,91.6,18.17,0.34,-1.05,20.1,P0300
Toyota Fortuner,2022,1420.8,42,85.9,91.5,25.12,-0.92,1.68,26.1,P2463
Ford EcoSport,2024,1986.3,74.6,33.4,93.4,35.26,0.87,-0.72,22.6,None
Skoda Kushaq,2021,3236.9,127,48.6,122.9,58.18,0.04,0.59,30.7,P0117
Mahindra Thar,2023,3398.4,122.8,21.4,118.2,60.85,-1.02,-0.24,19.2,P0117
Maruti Suzuki Dzire,2020,2721.2,100.8,42.7,89.4,49.39,1.63,-0.79,26.6,None
Mahindra XUV300,2018,2248.4,85.8,35.6,90.5,40.05,-1.19,0.74,25.4,None
Tata Safari,2022,2100,42,89,93.4,59.01,1.22,1.09,29.6,P2463
Hyundai Venue,2019,2294.9,86.2,33.7,89.8,41.53,24.01,21.13,22.1,P0171
Skoda Kushaq,2022,2150.6,76.8,48.4,122.7,39.04,0.11,-0.83,28.6,P0117
MG Hector,2021,548,28.6,73.6,89.8,16.19,2.16,1,30,P0300
Toyota Innova Hycross,2017,2100,42,86.6,91.1,58.4,1.77,-0.33,28.5,P2463
Hyundai Verna,2022,1232.2,40.8,41.3,126.8,22.18,-1.3,-1.84,23.9,P0117
Nissan Magnite,2018,2199.1,89.7,61,95.8,41.52,6.97,-1.14,25.2,P0300
Volkswagen Virtus,2021,1495,59.1,49.8,94,5.93,0.75,-1.68,28.4,P0101
Maruti Suzuki Vitara Brezza,2015,1318.3,51.8,41.4,95.6,5.35,-0.82,0.69,25.8,P0101
Toyota Urban Cruiser,2022,1833.2,67.1,41.3,94,32.69,27.91,16.94,27.4,P0171
Hyundai Tucson,2015,1713.8,60.6,16.3,90,6.81,-0.82,-1.8,12.5,P0101
Hyundai Venue,2015,1004.3,40.3,42.6,95.1,4.09,-0.27,-0.36,27.9,P0101
Mahindra Scorpio-N,2019,2084.6,42,89.1,93.1,37.58,1.75,-0.61,22,P2463
BMW X5,2018,1093.4,36.6,48.1,90.1,19.54,20.5,14.13,28.9,P0171
Nissan Magnite,2022,3426.6,132.5,25.8,92.7,13.74,-0.99,-0.84,18.4,P0101
Maruti Suzuki Swift,2017,2139.5,76.4,49.9,91.5,38.03,-0.31,1.08,31.2,None
Maruti Suzuki Dzire,2016,1873.3,69.4,80.9,91.1,34.24,-7.43,-0.22,31.5,P0300
Honda City,2016,2100,42,94.1,88.2,56.1,1.66,1.09,29.4,P2463
Ford EcoSport,2023,3256.2,120.6,50.3,121.4,58.98,-1.99,-1.59,28.5,P0117
Tata Altroz,2020,2383,88.9,41.1,90.1,42.51,-1.69,-1.75,24.2,None
Honda City,2024,1826.6,65.9,44.8,93.6,32.43,19.08,14.23,28.7,P0171
Tata Sierra,2017,3359.3,122.9,24.7,95.6,60.32,0.44,1.7,20.9,None
Mahindra XUV700,2021,1254.7,53.1,41.6,91.2,22.43,-0.85,0.75,25.1,None
Mahindra Thar,2024,1337.6,61.2,67.9,91.4,29.96,3.02,-1.38,13.1,P0300
Tata Tiago,2022,2192.8,77.7,71.6,91.8,39.74,-5.27,0.01,16.7,P0300
Toyota Urban Cruiser,2017,1542.8,62.5,37.3,89.2,27.76,1.17,-0.41,26.4,None
Renault Kiger,2017,2658.6,100.9,20.2,94.8,48.17,-1.08,0.83,18,None
Mahindra Bolero,2024,2815.6,103.7,28.4,134,50.3,-1.28,1.36,19.1,P0117
Hyundai i20,2021,1794.1,67.1,39.2,94,32.23,-0.24,-0.73,26.7,None
Hyundai Creta,2020,2325.1,84.2,16.6,136,41.95,1.84,0.01,17.2,P0117
Tata Safari,2023,1686.6,71.9,22.4,96,30.68,1.56,-1.3,15.4,None
Volkswagen Virtus,2015,2256,89.7,52.8,95.3,40.17,27.63,14.02,31.4,P0171
Tata Sierra,2021,1481.7,49.9,38.6,95.1,27.1,-0.27,1.06,25.4,None
Tata Safari,2016,1815.1,71.8,46,92.9,7.31,0.35,1.78,27.8,P0101
Maruti Suzuki Swift,2020,1429.9,47.5,17.2,92.8,26.19,-0.72,0.15,14.8,None
Skoda Kushaq,2021,2222.5,83.4,26.2,90.3,8.99,0.59,-1.39,17.5,P0101
Maruti Suzuki Dzire,2018,2079.5,74,52.6,91,8.32,0.83,1.96,30.7,P0101
Volkswagen Virtus,2018,1074.2,40.1,50.1,95.7,19.21,-0.16,-1.57,30.8,None
Honda Amaze,2019,2738.2,105.3,31.7,94,49.09,-0.36,1.1,22.4,None
Hyundai Verna,2024,1680.1,67.8,54.2,92.8,29.8,22.68,17.93,32.7,P0171
Toyota Fortuner,2017,2836.1,111.1,31.6,92.1,50.85,16.11,12.95,20.8,P0171
Maruti Suzuki Swift,2018,2100,42,83.7,90,49.42,0.87,0.38,12.9,P2463
Hyundai i20,2018,2923.3,116.7,44.2,89.3,52.12,16.79,13.88,25.3,P0171
