ENGINE_RPM,VEHICLE_SPEED,ENGINE_LOAD,COOLANT_TEMP,MAF_GRAMS_SEC,SHORT_TERM_TRIM,LONG_TERM_TRIM,THROTTLE_POS,TARGET_DTC
1940.2,71.4,33.6,89.7,34.52,-1.04,0.71,17.6,None
2448.6,81.2,16.8,89.1,43.82,-1.35,-0.83,9.9,None
2552.0,87.2,31.9,88.4,46.02,-1.34,-0.31,17.2,None
2790.4,97.0,36.3,90.5,49.92,-0.39,0.8,20.3,None
2712.9,90.5,28.5,88.2,49.3,18.58,14.74,19.0,P0171
2422.6,80.6,18.4,121.0,43.24,1.87,0.34,15.1,P0117
1822.2,64.7,22.9,126.3,33.19,-0.17,-0.67,16.8,P0117
796.1,28.3,30.0,92.2,14.57,-0.56,0.85,18.2,None
925.7,29.8,53.5,90.7,16.27,16.14,12.96,30.3,P0171
2469.0,91.0,29.9,94.8,43.95,-0.14,0.85,20.1,None
2958.3,107.0,35.5,92.5,53.7,1.4,-0.51,20.4,None
1916.4,68.6,23.9,91.6,34.59,-0.63,-0.04,16.3,None
2904.5,105.3,44.8,94.7,52.02,-1.53,0.23,25.2,None
1894.8,67.0,52.4,91.7,33.66,1.91,0.66,31.5,None
1796.5,59.1,63.1,90.9,30.24,1.56,0.59,24.2,P0300
1340.5,44.8,52.5,94.3,24.36,-0.89,0.14,27.4,None
2726.2,98.7,36.6,88.6,48.63,-0.37,0.35,22.0,None
1786.6,65.8,45.3,93.6,31.91,-0.11,0.98,23.6,None
970.7,38.2,24.2,93.2,17.32,-0.16,0.51,14.6,None
1037.4,41.0,40.5,92.0,18.62,0.13,-0.3,24.1,None
2565.8,87.3,74.9,94.7,42.67,1.94,0.73,26.7,P0300
1042.7,41.4,20.5,92.9,18.6,1.05,0.93,13.0,None
2792.0,94.6,19.5,115.2,50.71,0.18,-0.2,15.9,P0117
2844.0,101.7,48.3,93.5,53.55,-0.26,-0.33,13.5,P0300
3050.1,102.2,47.6,93.0,54.55,-1.94,-0.83,24.6,None
2479.6,86.6,29.9,94.8,45.04,-0.61,-0.63,20.7,None
2085.4,71.5,24.0,95.9,37.56,-1.62,-0.64,13.6,None
1234.7,40.4,52.0,88.2,21.81,1.77,-0.74,28.9,None
1597.5,59.6,31.3,91.6,28.64,0.46,0.65,17.8,None
2233.7,82.0,51.1,89.1,39.86,0.25,-0.67,27.3,None
911.0,31.5,18.4,88.7,16.08,-0.93,-0.11,14.7,None
2550.2,88.8,34.5,92.4,45.71,-0.68,0.72,18.4,None
2345.5,82.9,45.3,94.8,41.92,-1.68,-0.81,25.1,None
3005.2,109.6,41.6,91.5,53.62,0.57,-0.74,23.0,None
2033.8,71.0,40.0,95.2,8.03,-1.55,0.99,24.8,P0101
1947.8,70.0,24.2,91.4,34.94,0.85,-0.96,17.5,None
2968.5,107.3,25.5,95.1,53.81,0.65,-0.79,19.2,None
2497.8,85.0,38.0,119.0,44.97,1.04,0.24,24.5,P0117
1674.8,60.3,19.6,88.3,30.53,1.04,-0.85,11.1,None
807.8,25.5,31.0,92.9,14.15,-1.91,0.9,16.9,None
2809.9,98.4,50.9,93.3,50.76,0.4,-0.44,27.8,None
1074.6,36.2,19.6,93.3,4.12,-0.73,0.18,15.3,P0101
1414.2,48.1,45.7,91.6,25.06,1.5,-0.27,24.7,None
1625.3,56.6,41.3,95.0,29.75,-1.26,0.92,21.4,None
2823.5,101.8,40.3,90.6,50.46,1.31,0.1,23.8,None
1375.6,45.9,29.3,90.0,24.85,-1.67,-0.75,16.5,None
1997.5,68.7,31.7,92.8,36.1,1.97,0.87,16.9,None
2855.4,104.5,26.1,90.7,51.43,-1.0,0.1,16.3,None
2486.0,82.1,39.0,89.0,45.1,20.88,16.22,22.5,P0171
1019.0,32.1,54.3,93.7,18.59,-0.95,-0.99,31.3,None
2560.9,93.4,32.4,90.5,45.69,1.4,0.01,17.8,None
1428.6,47.1,32.9,124.6,25.54,0.9,-0.47,19.8,P0117
2658.5,96.8,45.2,89.3,48.21,-1.9,1.0,28.3,None
2876.1,102.5,21.5,93.3,51.57,-0.65,-0.43,14.5,None
1548.5,62.8,62.3,94.3,30.42,-0.18,0.97,11.8,P0300
2088.0,75.9,26.2,92.4,37.87,-0.41,0.66,15.9,None
1283.8,44.9,81.6,90.6,23.27,0.58,0.29,23.5,P2463
2984.6,100.9,31.7,91.1,53.62,-0.29,-0.29,19.9,None
2158.1,77.5,23.6,88.2,39.22,16.64,15.93,15.6,P0171
1924.1,67.0,38.3,89.2,34.98,1.54,0.82,23.3,None
2929.9,100.6,51.1,89.1,52.86,0.11,0.64,30.1,None
1187.4,46.4,38.1,93.6,21.42,-0.17,-0.68,21.9,None
1707.2,58.6,44.4,94.1,30.47,23.17,13.24,26.7,P0171
2613.6,87.8,47.6,93.8,47.04,1.66,-0.94,29.3,None
2920.2,98.3,25.6,88.1,53.05,0.27,-0.79,18.3,None
1588.5,56.8,37.4,92.4,29.03,-0.6,-0.84,21.6,None
1928.5,45.0,80.0,92.3,34.84,1.68,-0.68,21.7,P2463
2917.7,97.6,48.3,93.4,52.51,-1.74,0.33,24.3,None
1696.2,60.5,53.7,90.8,30.71,0.28,-0.44,29.7,None
2090.9,60.2,84.3,93.7,32.88,0.64,0.81,30.0,P0300
1716.8,62.5,23.1,88.3,31.19,1.53,-0.31,18.5,None
798.9,27.7,31.9,94.3,14.45,0.06,0.08,18.7,None
1667.9,62.1,33.0,93.4,30.11,-0.61,-0.13,19.0,None
955.4,38.3,31.6,94.5,16.85,0.1,-0.46,20.6,None
1212.2,37.5,33.9,88.6,21.8,0.59,-0.12,19.0,None
1545.0,56.6,33.1,91.3,27.78,-0.65,0.49,22.9,None
2922.4,98.1,21.7,88.2,53.08,-0.42,-0.77,15.5,None
855.4,28.9,83.3,91.8,15.47,1.2,-0.52,19.5,P2463
1270.6,41.7,19.6,92.4,23.17,-1.05,0.84,12.6,None
2764.0,94.7,51.5,95.2,49.4,0.61,-0.83,25.6,None
3024.2,110.6,36.7,95.9,54.15,-0.18,0.18,20.8,None
1966.3,67.9,40.7,94.7,7.87,-1.0,-0.53,24.1,P0101
1173.5,42.1,19.9,92.3,20.74,-1.46,0.46,15.4,None
2457.6,88.3,54.2,91.4,44.43,1.22,-0.38,28.1,None
2196.2,78.6,52.7,92.4,39.23,0.84,-0.9,31.2,None
1677.5,55.0,41.6,89.6,30.68,0.26,-0.44,23.8,None
842.3,30.4,53.2,94.9,15.4,0.19,-0.97,30.3,None
1648.3,53.1,38.5,91.4,29.99,1.63,0.02,22.1,None
1259.6,48.6,39.0,94.1,22.98,0.86,-0.94,24.5,None
1512.2,50.7,28.0,95.0,5.93,0.47,-0.23,18.1,P0101
1262.0,41.1,45.1,90.4,23.12,17.96,16.17,25.7,P0171
2764.0,101.5,30.0,93.3,49.52,-1.73,0.96,21.1,None
2615.2,86.7,17.7,95.7,47.01,0.41,-0.59,11.0,None
971.3,34.5,18.7,90.9,17.13,21.13,14.42,11.8,P0171
1558.5,59.5,30.6,120.8,27.69,-0.27,0.4,21.2,P0117
2702.0,98.6,37.1,91.6,49.12,1.38,0.0,23.5,None
1671.2,59.4,50.6,94.7,29.71,-0.38,-0.4,27.8,None
2978.1,101.2,50.0,89.8,54.0,-0.77,-0.39,30.0,None
2179.8,76.4,37.3,94.9,39.36,-0.87,0.46,22.9,None
2662.3,91.8,26.1,92.4,47.93,-0.0,-0.97,19.8,None
2599.0,89.1,54.7,93.6,46.35,-0.93,0.15,30.8,None
1384.6,49.9,52.9,92.1,25.33,0.93,0.25,27.9,None
1512.6,52.8,33.0,88.8,5.95,-0.38,0.65,21.5,P0101
1787.4,66.0,81.5,94.3,34.76,-0.22,-0.15,21.4,P0300
1869.1,69.7,29.5,89.5,33.16,-0.2,-0.21,21.2,None
3153.3,112.3,44.3,94.3,56.64,1.59,-0.3,27.1,None
2303.5,79.7,51.6,95.0,41.09,-1.49,0.28,30.0,None
1041.0,40.6,36.3,90.0,19.11,1.54,0.74,22.8,None
1899.1,70.0,34.0,93.1,33.99,0.78,0.61,22.8,None
1262.7,39.8,31.5,92.8,5.01,0.62,-0.21,16.3,P0101
931.5,28.4,44.2,93.0,16.31,1.3,0.55,22.7,None
2109.7,73.3,31.0,93.3,37.55,0.84,0.13,16.7,None
2424.9,83.6,31.3,92.9,43.6,0.24,-0.1,17.1,None
1376.6,49.5,24.8,93.0,25.07,-1.05,-0.79,15.7,None
976.9,39.1,18.7,91.0,18.03,0.45,0.68,11.3,None
2409.7,83.3,41.7,112.7,43.76,0.76,0.1,26.4,P0117
924.7,35.0,77.8,90.1,16.23,0.46,-0.74,28.6,P2463
1569.3,44.2,77.6,93.3,24.04,-0.9,-0.48,21.7,P0300
2844.6,102.8,45.6,120.1,51.24,-0.94,-0.51,26.7,P0117
2165.5,72.3,33.1,90.5,38.57,1.29,0.55,22.4,None
1730.8,60.3,38.3,94.1,31.0,-1.87,-0.4,20.5,None
3071.8,112.2,52.4,90.5,55.27,-0.99,-0.06,30.7,None
3051.9,110.4,25.5,93.7,54.97,0.66,-0.98,16.5,None
2611.5,88.8,38.3,92.3,47.28,1.39,-0.86,22.7,None
1367.5,47.3,26.7,94.3,24.87,1.84,-0.65,19.2,None
2770.7,98.4,42.0,123.2,49.64,1.25,-0.01,22.1,P0117
1457.9,53.3,43.2,93.7,5.74,-1.81,0.32,26.7,P0101
2984.6,104.5,33.6,94.2,53.27,-0.38,-0.51,22.3,None
992.4,39.6,31.5,95.3,17.45,1.2,0.33,18.3,None
2245.0,80.2,31.2,92.8,40.73,1.98,-0.94,21.3,None
2543.7,85.9,16.3,90.2,45.89,-0.94,-0.63,12.6,None
2506.3,84.9,15.9,91.2,45.26,-0.45,-0.29,14.1,None
2213.6,75.2,48.1,93.3,39.48,-0.11,0.89,24.4,None
2266.3,75.4,41.3,93.3,40.65,23.16,18.29,25.2,P0171
2848.2,96.1,35.6,93.2,50.97,0.12,0.58,23.5,None
2251.9,77.1,15.6,92.4,40.7,0.37,0.39,13.2,None
1975.0,65.7,51.2,92.2,36.05,-0.12,-0.79,25.3,None
897.6,31.1,38.5,90.7,15.86,-1.15,0.24,22.4,None
3088.0,104.2,29.2,95.8,56.02,0.21,-0.84,16.2,None
1524.1,45.0,84.6,91.0,27.59,0.95,-0.75,24.7,P2463
2810.0,101.8,26.3,92.0,50.95,0.49,-0.93,17.0,None
3115.9,112.3,51.5,93.9,55.93,16.44,17.57,30.8,P0171
3201.1,111.6,49.6,89.3,55.66,1.66,0.83,15.4,P0300
1700.4,64.3,19.8,90.9,30.92,-0.93,-0.8,14.4,None
2902.0,105.8,19.8,89.8,52.06,0.61,0.09,11.5,None
1787.4,66.7,53.9,93.4,32.24,0.79,0.62,28.7,None
2817.4,93.8,45.5,88.1,50.46,-0.81,-0.47,25.9,None
2872.7,103.6,47.8,95.4,51.76,16.73,13.05,25.5,P0171
2885.4,101.8,29.8,91.1,51.87,1.19,-0.62,19.0,None
2100.0,45.0,87.0,92.8,43.99,0.24,0.24,31.9,P2463
1491.2,57.0,40.5,92.9,26.58,0.78,0.42,22.8,None
1417.0,45.0,77.1,90.7,25.93,-0.34,-0.69,20.2,P2463
1423.9,46.5,41.3,95.3,26.02,-1.34,-0.58,25.0,None
2907.2,104.3,42.1,95.1,52.09,1.26,-0.66,23.2,None
1085.0,37.9,34.6,92.6,19.68,0.76,1.0,18.8,None
920.9,29.1,34.1,95.6,16.43,-0.08,0.41,20.9,None
2868.3,105.3,26.8,92.8,51.41,-1.9,0.57,18.8,None
1227.3,42.7,50.6,90.3,21.72,17.93,18.93,25.7,P0171
1821.0,61.5,42.1,95.3,32.72,-0.7,-0.22,25.3,None
1971.3,64.0,39.1,91.5,35.91,-0.97,-0.2,22.0,None
2596.9,88.5,38.2,91.6,46.86,-0.44,0.45,24.6,None
1678.2,57.0,80.5,90.1,30.99,-1.87,-0.1,27.0,P0300
1727.3,62.6,51.4,93.5,31.49,-1.28,-0.31,28.9,None
1889.3,66.2,48.2,92.8,34.37,-1.91,0.53,28.9,None
2002.0,71.6,29.4,90.2,36.39,1.06,0.79,21.0,None
1711.8,61.0,19.4,88.7,31.09,-0.39,-0.5,15.9,None
2373.3,80.2,16.4,95.3,42.69,1.33,-0.54,15.3,None
1904.8,64.4,42.0,95.2,34.35,-0.84,-0.17,23.7,None
2396.2,84.1,64.4,91.1,42.93,0.73,0.98,13.7,P0300
1668.9,57.2,42.8,88.3,29.73,24.66,12.29,22.1,P0171
1653.9,59.7,28.7,90.0,30.19,-1.55,0.0,16.2,None
2100.0,45.0,84.2,93.3,41.05,1.8,0.26,24.7,P2463
2428.8,81.1,53.3,93.3,44.08,-1.76,-0.15,30.9,None
1606.6,53.4,28.3,92.1,28.93,-1.9,-0.03,15.6,None
2500.3,84.8,28.9,88.2,45.06,0.71,-0.43,18.9,None
1425.7,45.0,93.0,89.0,26.09,1.99,-0.46,16.4,P2463
2179.7,74.8,44.0,94.9,39.14,1.18,0.97,26.7,None
1159.7,43.1,15.4,90.9,20.5,19.3,18.98,9.0,P0171
1051.3,32.4,20.9,118.5,18.77,-1.42,-0.28,16.6,P0117
3087.0,107.0,27.5,93.1,55.13,1.47,-0.93,16.9,None
3378.7,107.6,87.4,88.3,57.14,-1.6,-0.49,26.0,P0300
1254.6,44.2,15.7,94.4,22.94,1.27,-0.66,11.4,None
2397.6,84.7,28.7,95.5,9.45,-0.91,-0.78,16.3,P0101
2024.0,74.4,17.1,89.4,36.04,-1.78,0.96,11.5,None
1580.2,60.3,45.5,88.3,28.09,-1.45,-0.24,23.4,None
1388.2,49.0,54.0,95.2,25.45,-0.88,-0.41,28.7,None
2201.1,81.0,29.1,93.5,40.01,-0.38,-0.01,18.0,None
1398.9,49.9,38.7,91.2,24.97,-0.56,0.19,21.1,None
867.6,33.2,46.7,89.5,15.31,0.74,-0.73,26.8,None
991.3,37.7,43.8,89.6,17.54,0.17,-0.38,23.9,None
3022.0,102.3,32.7,90.4,54.79,0.65,0.98,17.3,None
1605.5,55.5,41.5,92.3,6.58,1.27,-0.72,25.3,P0101
1952.5,65.6,83.4,93.3,34.2,-0.58,-0.66,25.8,P0300
1148.0,35.5,37.5,92.6,21.05,-0.16,0.8,23.7,None
911.4,35.1,93.1,94.2,16.67,1.79,0.01,31.8,P2463
2219.3,73.3,35.0,90.7,39.65,1.4,-0.14,20.7,None
931.3,33.4,43.8,95.5,16.93,-0.43,0.44,23.3,None
788.0,31.6,50.9,89.5,13.82,-1.62,-0.65,31.1,None
1988.3,67.6,17.6,115.8,35.62,1.12,-0.77,14.5,P0117
2100.5,79.0,46.5,94.3,42.21,-1.35,0.83,10.4,P0300
1523.2,58.1,32.8,92.8,27.08,1.0,0.14,18.1,None
970.9,36.0,16.9,119.9,17.4,-0.64,-0.13,12.8,P0117
2611.2,94.8,22.4,93.6,47.43,22.92,19.92,13.5,P0171
1656.7,54.2,38.4,90.1,30.29,-1.15,0.41,21.3,None
1636.7,55.8,34.3,88.7,6.55,-0.67,-0.81,18.3,P0101
2232.5,89.9,73.1,91.3,43.81,0.58,0.27,22.4,P0300
2675.7,94.2,43.1,88.5,48.59,1.63,-0.8,27.3,None
1609.9,53.5,46.0,88.8,29.27,-0.96,-0.92,26.4,None
1264.2,46.9,47.0,95.6,22.93,0.84,0.86,26.7,None
1565.8,51.3,19.5,91.7,28.31,-1.02,-0.47,15.1,None
1996.4,67.4,22.0,88.3,36.19,0.89,0.68,13.1,None
2161.4,71.2,24.8,88.5,39.12,0.53,0.57,16.4,None
1170.4,42.8,40.6,89.7,21.21,0.63,0.25,25.8,None
3020.1,108.3,49.4,90.6,53.9,-1.06,-0.85,26.0,None
2004.6,68.9,31.8,91.8,36.33,1.74,-0.36,22.3,None
1854.3,60.5,36.1,94.4,33.7,-1.75,0.46,21.6,None
1697.5,60.1,48.8,92.5,30.66,-1.51,0.98,26.5,None
1831.9,59.3,45.5,93.9,33.1,0.85,0.77,24.0,None
2530.3,92.1,24.2,92.3,45.77,15.62,18.82,13.7,P0171
2584.6,91.3,45.8,90.7,46.7,-1.33,0.71,25.1,None
2672.0,89.1,46.7,94.5,47.81,-1.64,0.84,28.1,None
2141.7,71.9,18.2,89.0,38.16,17.13,13.92,12.4,P0171
1687.0,60.4,27.6,92.9,6.79,0.54,0.74,18.1,P0101
1186.5,45.5,36.8,90.2,21.26,-0.41,0.9,24.3,None
925.5,32.9,37.5,88.3,16.89,-0.35,-0.95,23.6,None
1346.5,47.9,23.0,90.5,24.29,1.91,0.03,13.6,None
1944.4,67.4,47.8,88.4,35.02,-1.31,-0.13,25.2,None
1890.2,63.6,48.7,95.3,33.54,1.6,-0.07,27.9,None
2267.3,78.9,25.8,95.9,41.29,0.61,0.34,15.9,None
3071.0,102.5,28.8,93.2,55.7,-0.08,0.91,18.5,None
2904.5,103.0,50.8,94.9,52.13,-1.98,-0.17,27.6,None
1360.9,43.3,36.3,88.6,24.77,0.46,0.47,22.0,None
2153.6,76.3,16.4,95.6,38.28,1.62,0.18,11.1,None
1371.9,45.6,36.8,92.5,24.76,0.91,-0.37,18.8,None
2253.9,79.4,22.7,92.0,40.23,-0.91,0.42,15.5,None
830.8,25.7,43.8,92.2,14.73,-1.79,-0.55,26.6,None
3077.4,109.6,33.7,93.3,55.61,-0.05,0.5,20.8,None
992.4,31.9,78.5,95.0,17.37,-1.85,-0.38,15.3,P2463
1245.2,44.8,36.7,90.4,22.37,-1.3,0.76,24.2,None
1958.4,65.2,20.2,91.7,35.06,-1.78,-0.81,12.9,None
1122.4,38.2,44.3,94.8,20.07,0.96,0.48,24.1,None
1328.4,45.4,45.4,88.0,24.13,1.01,0.56,23.6,None
3148.7,113.7,26.1,89.5,56.77,0.89,-0.54,18.4,None
1888.6,65.1,27.6,93.7,34.42,22.35,19.63,14.7,P0171
2230.7,73.7,37.9,89.9,40.6,16.49,12.3,22.3,P0171
2338.0,77.3,24.1,115.9,42.49,-0.26,0.21,15.1,P0117
1561.4,54.3,22.4,93.7,28.53,1.75,0.2,14.3,None
810.9,25.5,17.9,93.7,14.13,0.89,0.19,12.8,None
1272.5,45.2,37.8,90.6,22.96,-1.67,0.76,20.6,None
2164.8,71.6,23.7,88.7,38.64,0.68,-0.84,13.0,None
2330.5,83.1,43.9,94.7,41.71,23.81,14.37,27.2,P0171
2828.7,96.7,30.6,92.8,51.25,1.19,-0.53,17.6,None
1570.4,58.1,54.0,88.7,28.31,-1.02,0.38,27.7,None
1045.0,39.7,54.9,127.5,19.3,-0.21,-0.84,32.4,P0117
2190.7,72.1,15.3,91.6,39.3,-0.69,0.72,14.6,None
1396.8,51.4,19.8,94.9,25.46,-1.41,-0.19,15.3,None
1086.4,37.7,24.6,95.5,19.84,-1.99,-0.24,13.6,None
908.3,26.9,43.6,95.9,16.76,-0.56,-0.7,27.8,None
3137.0,111.4,25.4,89.5,56.08,-1.29,-0.8,16.7,None
1826.9,59.1,27.4,93.5,32.8,0.53,0.3,15.4,None
1793.2,64.4,17.7,94.9,32.74,1.61,-0.14,15.2,None
2903.1,101.4,19.1,94.7,52.44,1.68,0.39,11.4,None
2957.2,101.1,34.2,92.2,53.32,-0.11,0.25,22.0,None
784.9,26.3,29.3,95.9,13.65,-0.29,0.52,19.0,None
2312.1,85.0,17.9,91.1,41.47,1.03,-0.37,14.8,None
1180.3,37.7,53.5,95.7,19.28,-0.73,-0.13,17.4,P0300
1032.6,36.3,16.5,95.4,18.82,-0.2,-0.93,14.0,None
2424.8,83.3,32.1,93.1,43.19,-0.57,0.91,19.8,None
2231.8,82.0,32.7,89.7,40.07,1.73,-0.45,22.8,None
1009.9,37.9,48.3,95.4,18.1,-1.33,0.67,26.4,None
783.6,23.4,27.9,89.1,13.79,-0.15,0.02,20.5,None
911.7,32.0,40.5,95.1,16.78,-1.75,0.96,24.5,None
935.5,32.8,83.1,88.4,16.67,0.74,0.57,30.0,P2463
1959.8,72.0,23.6,113.9,35.73,-1.27,0.76,15.1,P0117
839.9,33.6,19.8,94.0,15.05,-0.34,-0.25,14.8,None
3197.7,113.6,28.1,94.2,57.17,0.39,-0.15,14.8,None
920.2,36.2,20.4,88.2,16.68,-0.4,0.51,16.9,None
2565.9,93.0,19.5,90.6,46.09,18.59,18.69,12.2,P0171
2668.8,90.2,23.0,90.4,48.01,-0.51,-0.34,16.7,None
3016.9,102.6,15.3,91.0,54.34,-1.36,0.98,10.7,None
2999.3,100.0,45.4,92.2,54.43,1.23,0.45,25.1,None
2852.8,104.0,54.7,91.0,51.48,-1.32,0.2,32.8,None
2284.1,76.5,48.9,92.5,41.16,-0.72,0.75,25.2,None
1046.2,22.4,79.2,95.2,14.02,0.94,0.75,20.6,P0300
1343.7,46.1,28.2,94.7,23.79,1.7,0.16,19.6,None
2516.1,86.2,33.8,92.2,45.58,0.09,0.85,19.0,None
1647.6,53.9,50.2,93.3,29.67,1.0,-0.24,26.4,None
1028.3,40.8,35.1,90.4,18.83,0.0,0.91,22.7,None
2151.2,75.7,54.4,89.5,38.64,-1.29,0.83,32.2,None
1740.2,64.2,29.3,93.2,31.36,-0.93,-0.86,21.0,None
1545.5,53.4,46.9,124.0,28.16,1.8,-0.05,24.3,P0117
2913.4,104.3,37.9,88.7,51.98,-0.65,0.4,23.7,None
1344.2,45.4,22.6,93.5,24.23,-1.32,-0.43,16.3,None
2791.6,101.0,18.9,89.6,50.65,0.73,0.66,15.1,None
777.5,30.1,33.7,95.7,13.61,1.91,0.26,20.3,None
2444.2,81.0,42.5,89.1,43.67,-0.91,0.55,25.3,None
2301.5,76.7,29.6,94.8,41.21,-1.62,-0.94,18.4,None
2740.7,98.2,19.0,94.9,49.37,20.92,18.25,12.8,P0171
1814.2,65.9,46.6,90.4,33.03,-0.61,-0.41,28.5,None
1021.2,36.2,48.4,94.1,18.32,-0.2,-0.99,28.8,None
2637.1,92.0,24.9,120.1,47.57,-0.62,0.2,14.6,P0117
1025.6,33.5,43.8,90.7,4.08,0.68,-0.55,25.5,P0101
2094.7,74.3,41.6,95.9,38.14,-0.07,0.14,22.6,None
1071.1,35.0,17.9,88.7,19.12,-1.93,0.17,11.6,None
2245.8,82.6,51.7,91.0,40.07,-0.97,0.51,28.3,None
1083.7,35.1,49.8,91.0,19.76,0.8,-0.54,24.7,None
2933.7,102.8,24.9,92.4,52.64,1.4,-0.61,18.1,None
2382.5,85.0,49.0,95.8,42.79,0.06,0.79,28.9,None
1416.1,48.1,18.0,88.7,25.47,0.61,-0.63,15.0,None
3102.2,105.5,33.0,92.1,55.93,1.65,-0.6,19.3,None
1762.5,61.3,40.4,127.1,31.61,-0.61,-0.07,20.6,P0117
1295.7,40.9,30.0,94.9,23.47,1.58,-0.05,19.2,None
942.7,33.0,28.8,90.8,16.96,1.04,-0.52,20.8,None
1260.4,41.2,39.6,89.0,22.44,0.08,-0.11,25.1,None
3143.3,109.5,35.4,89.7,56.51,0.72,0.19,21.0,None
991.8,39.2,52.1,94.6,17.57,1.02,-0.24,29.1,None
1334.3,46.5,42.2,90.6,23.73,1.56,-0.99,21.4,None
2094.7,72.2,40.8,91.3,37.77,-0.88,-0.55,24.1,None
1712.3,63.8,83.4,90.4,32.46,0.1,-0.63,30.3,P0300
1148.2,36.8,44.4,95.9,21.11,17.0,19.94,23.5,P0171
2780.1,85.9,90.6,88.6,45.47,-1.36,-0.48,27.2,P0300
2294.6,82.2,48.2,90.4,41.2,22.69,18.54,25.2,P0171
1803.7,64.5,48.6,92.9,32.32,1.9,0.31,28.3,None
1601.8,51.4,28.6,89.6,29.15,24.78,19.96,16.6,P0171
2426.5,80.9,48.1,89.1,43.59,-1.6,-0.68,26.5,None
2239.4,79.2,48.7,95.7,40.77,1.84,-0.68,27.1,None
2969.3,101.3,22.3,92.1,52.99,-1.7,-0.84,16.9,None
856.8,27.2,33.5,95.7,15.54,0.99,0.96,19.0,None
1831.9,45.0,79.4,89.0,32.61,1.87,-0.13,23.6,P2463
3020.0,107.8,15.7,95.8,54.12,-1.97,0.69,10.6,None
1002.6,34.4,50.8,91.2,18.51,-1.08,0.0,26.4,None
1473.6,53.7,30.2,89.3,26.59,-0.46,-0.28,18.3,None
3075.5,107.3,26.7,90.3,55.68,-1.15,-0.81,16.2,None
2664.7,90.6,29.9,89.3,47.64,1.72,0.22,16.2,None
2665.6,88.4,37.3,93.1,48.09,-0.24,-0.91,19.8,None
1953.4,65.9,36.6,92.5,35.28,-1.84,0.84,22.8,None
1507.3,45.0,92.3,89.4,27.23,-1.5,-0.18,17.2,P2463
2673.0,93.1,49.7,91.1,47.85,0.16,0.1,25.1,None
1506.8,57.0,16.8,92.2,26.97,-1.01,0.39,15.2,None
856.3,29.4,44.8,90.0,15.2,-0.54,0.27,25.6,None
820.6,28.9,40.8,89.6,14.46,-1.91,0.34,24.7,None
1844.4,63.2,41.7,90.9,33.68,0.6,-0.02,22.6,None
1269.0,46.6,35.1,94.8,22.54,-1.45,0.27,18.7,None
2639.8,90.1,30.6,93.6,47.2,1.32,0.39,17.2,None
2974.1,108.5,15.4,88.1,53.45,-0.89,-0.5,11.3,None
1733.1,63.5,36.8,115.5,31.5,1.4,0.62,21.5,P0117
792.0,27.9,29.7,88.4,14.17,-0.32,-0.6,16.3,None
1672.6,62.5,36.8,95.0,30.02,0.82,-0.04,24.3,None
1163.7,45.4,15.0,89.5,21.0,1.38,-0.65,14.2,None
2100.0,45.0,93.7,89.2,56.86,0.49,0.04,28.7,P2463
2802.7,101.9,18.6,96.0,11.25,-1.7,-0.32,11.0,P0101
1416.9,49.6,41.2,94.5,25.27,-1.06,0.62,24.2,None
906.9,31.1,17.5,89.0,16.71,1.35,0.04,12.4,None
1721.7,61.2,25.0,89.6,31.47,0.05,0.36,13.6,None
2896.1,97.7,40.3,127.9,52.06,-0.21,0.83,21.6,P0117
1832.1,68.9,49.9,92.4,32.83,0.42,0.17,25.3,None
3033.4,109.6,42.4,120.2,54.56,-0.7,0.18,26.3,P0117
2405.4,82.1,23.3,93.5,43.78,1.79,-0.21,15.0,None
982.6,30.6,65.9,89.3,17.2,-0.17,-0.54,24.2,P0300
2820.3,98.6,50.5,88.6,50.43,-0.71,0.67,25.7,None
1736.2,45.0,91.6,88.1,30.94,-1.68,-0.01,24.1,P2463
2960.3,107.1,42.1,91.1,53.62,-1.65,0.9,22.3,None
2122.4,76.8,37.0,94.0,38.51,1.25,-0.79,23.9,None
1980.3,64.7,27.5,125.3,35.6,-0.11,-0.89,15.8,P0117
1207.4,40.3,21.7,95.5,21.54,-0.41,0.25,17.5,None
1712.0,63.9,29.6,120.8,30.77,0.75,-0.71,16.2,P0117
1458.4,47.2,51.5,93.9,26.48,1.76,-0.48,30.5,None
1562.4,57.9,31.4,95.3,28.51,0.68,0.74,20.8,None
1082.2,37.8,49.4,89.8,19.1,0.22,-0.09,26.0,None
1975.3,67.4,23.5,117.1,35.92,-1.33,0.81,16.8,P0117
1897.6,62.4,28.3,88.5,33.9,0.34,-0.59,15.2,None
2882.1,98.8,19.0,94.4,51.79,18.56,12.2,13.3,P0171
1318.1,45.8,35.1,91.4,23.45,24.19,13.06,19.3,P0171
1415.3,46.6,19.9,95.7,25.9,-0.78,0.92,13.4,None
2510.4,92.0,43.3,94.5,45.03,0.14,0.83,26.1,None
2591.7,95.5,48.6,95.1,46.56,23.51,13.93,24.7,P0171
1749.6,45.0,85.3,91.2,31.87,-0.45,0.29,20.8,P2463
1487.3,60.2,74.4,93.3,30.9,-1.78,0.93,22.1,P0300
2503.1,89.2,62.3,93.6,48.69,-1.34,-0.27,13.9,P0300
1778.2,64.4,54.0,92.3,32.34,-0.18,0.03,27.3,None
2788.4,97.0,29.3,92.3,49.89,-1.35,-0.24,16.9,None
