CAR_MODEL,YEAR,ENGINE_RPM,VEHICLE_SPEED,ENGINE_LOAD,COOLANT_TEMP,MAF_GRAMS_SEC,SHORT_TERM_TRIM,LONG_TERM_TRIM,THROTTLE_POS,TROUBLE_CODES
Hyundai i20,2020,1302.5,40.0,90.4,85.4,24.83,-0.35,0.1,29.3,P2463
Volkswagen Taigun,2016,2321.5,69.2,67.1,91.4,35.04,-3.77,2.69,23.5,P0300
Mercedes-Benz GLC,2016,3158.6,129.1,38.9,87.0,60.45,-0.48,-0.95,34.3,None
Tata Tiago,2020,2712.3,106.6,13.8,94.2,51.81,2.51,0.65,16.6,None
Maruti Suzuki Baleno,2023,763.9,35.9,108.7,87.4,22.79,-1.98,-0.15,38.5,P0300
MG Astor,2024,1684.7,58.8,10.4,96.1,31.45,20.16,19.86,9.6,P0171
Maruti Suzuki Swift,2023,2000.0,40.0,94.1,96.3,62.63,-2.26,2.72,17.1,P2463
Tata Sierra,2017,940.6,33.4,94.1,89.8,18.0,-2.96,1.51,39.8,P2463
Toyota Urban Cruiser,2022,2063.7,70.2,14.5,92.8,39.1,28.94,15.97,14.8,P0171
Tata Safari,2022,1393.6,61.2,19.9,138.2,25.8,-3.26,2.19,14.5,P0117
BMW X5,2023,2739.5,113.3,49.7,92.2,51.88,3.89,-0.45,36.8,None
Hyundai Creta,2019,2767.9,103.7,43.3,95.4,52.15,-3.23,-2.94,35.3,None
Tata Sierra,2015,2214.9,89.4,44.6,90.8,42.45,2.36,2.41,30.7,None
Tata Safari,2023,3326.2,120.6,54.6,90.1,63.21,24.37,20.52,33.8,P0171
Toyota Innova Hycross,2021,2000.0,40.0,84.1,86.4,49.15,1.03,0.46,17.6,P2463
Hyundai Creta,2019,1055.0,41.9,43.3,93.8,20.48,2.25,0.69,35.7,None
Jeep Compass,2019,748.1,28.9,90.7,87.8,13.64,1.22,1.46,15.7,P2463
Maruti Suzuki Ertiga,2018,2000.0,40.0,90.3,93.2,49.0,1.83,0.56,34.3,P2463
Kia Seltos,2021,2935.8,117.6,54.1,87.9,56.08,-0.97,2.7,40.3,None
Tata Altroz,2019,3079.5,123.6,18.5,126.8,58.63,1.23,0.74,14.0,P0117
Maruti Suzuki Ertiga,2019,2028.5,78.6,57.6,118.9,38.36,-3.57,2.99,32.2,P0117
Toyota Innova Hycross,2017,3143.9,114.6,47.0,89.7,59.51,28.89,21.4,31.3,P0171
Hyundai Tucson,2020,2539.8,97.1,21.3,92.4,7.42,2.13,-1.75,17.0,P0101
Maruti Suzuki Baleno,2021,960.3,41.1,53.1,92.2,18.7,-0.15,1.44,35.4,None
Toyota Glanza,2023,1469.6,40.0,85.7,93.8,28.38,-3.41,0.96,20.6,P2463
Maruti Suzuki Dzire,2018,1489.0,53.0,57.9,92.8,28.24,-3.65,1.23,36.2,None
Tata Altroz,2024,2815.9,113.2,38.2,91.2,53.9,-0.3,-2.86,21.3,None
Tata Altroz,2015,3138.1,121.5,38.9,96.6,9.24,-0.73,-2.39,24.4,P0101
Toyota Urban Cruiser,2017,1071.5,32.5,87.3,96.8,20.14,1.49,-0.01,21.1,P2463
Maruti Suzuki Dzire,2018,818.4,33.8,41.9,92.1,16.03,1.09,0.44,35.2,None
Maruti Suzuki Swift,2022,3455.2,129.5,59.1,96.9,66.33,0.78,1.75,37.2,None
Tata Punch,2024,1800.5,40.0,96.7,91.8,34.71,-0.67,-1.24,30.8,P2463
Kia Carens,2017,2762.7,98.1,99.1,90.6,49.15,-3.42,0.7,32.7,P0300
Maruti Suzuki Celerio,2019,1942.0,78.9,30.2,86.5,37.63,1.12,0.85,23.6,None
Maruti Suzuki Celerio,2017,2303.1,78.2,24.2,92.2,44.27,1.99,1.7,14.1,None
Kia Sonet,2018,2931.0,107.2,17.4,119.1,55.63,-1.34,-0.85,12.2,P0117
Hyundai Verna,2021,2773.0,107.0,13.9,96.9,52.37,-0.4,-1.6,12.6,None
Tata Tigor,2024,910.9,43.6,31.2,88.1,17.22,27.26,23.45,18.4,P0171
Hyundai Verna,2023,2506.2,105.1,20.1,93.5,47.9,-3.66,2.93,21.6,None
Honda City,2024,717.1,22.8,50.5,88.3,13.29,2.83,-1.32,35.2,None
Tata Safari,2018,1676.4,61.3,31.3,119.4,32.55,2.21,2.15,22.6,P0117
Maruti Suzuki Baleno,2019,1414.8,48.2,59.6,94.9,27.06,-2.96,-0.14,39.9,None
Hyundai Verna,2017,1013.2,36.7,41.8,97.5,18.54,-2.22,1.0,22.9,None
Maruti Suzuki WagonR,2022,983.3,36.6,35.8,88.9,19.29,1.12,-0.74,24.7,None
Mahindra XUV300,2024,1010.8,39.4,15.1,87.5,19.65,-3.35,2.84,20.2,None
Audi Q5,2017,2000.0,40.0,85.6,97.3,58.54,2.13,0.6,20.3,P2463
Maruti Suzuki Baleno,2016,1869.6,66.2,12.8,92.4,5.79,-1.77,2.32,14.1,P0101
Maruti Suzuki Vitara Brezza,2015,1479.4,52.9,50.2,89.3,28.35,2.0,0.47,29.8,None
Hyundai Creta,2024,1483.9,50.9,18.9,89.1,27.84,-1.95,-1.86,18.2,None
Hyundai Alcazar,2022,3483.0,128.6,21.3,90.7,66.5,0.37,-0.88,17.6,None
Maruti Suzuki Alto,2018,1598.4,52.9,14.9,96.0,30.51,3.22,0.98,15.6,None
Skoda Slavia,2015,918.9,32.0,99.1,96.3,17.78,-2.82,0.89,16.7,P2463
Mahindra Scorpio-N,2018,2108.4,70.4,58.4,93.7,40.61,-3.82,0.02,40.5,None
Maruti Suzuki Dzire,2023,1642.7,58.9,31.0,91.8,31.14,2.85,-2.43,23.6,None
Maruti Suzuki Ertiga,2016,1720.1,66.0,58.5,93.3,33.3,2.09,-2.34,38.2,None
Mahindra Bolero,2018,1382.2,51.8,54.5,86.9,4.26,0.79,-0.7,29.4,P0101
Mahindra XUV700,2019,3142.2,118.0,35.7,87.6,59.38,0.31,-0.93,20.1,None
Volkswagen Virtus,2024,2695.9,84.8,107.2,85.3,45.73,1.21,-0.59,37.2,P0300
Volkswagen Taigun,2017,2961.9,105.0,48.1,89.1,57.05,3.29,1.78,36.8,None
Hyundai i20,2024,2060.0,81.7,58.4,87.0,6.05,1.53,-1.23,36.6,P0101
Honda City,2019,1581.4,63.2,42.3,95.3,4.7,-3.33,-0.42,33.3,P0101
Hyundai Venue,2016,1036.6,32.8,45.1,86.2,3.09,-3.69,-0.86,31.0,P0101
BMW X5,2021,1281.6,44.1,74.9,94.1,24.19,-3.91,1.86,26.0,P0300
Maruti Suzuki Celerio,2022,3176.4,124.6,24.9,118.4,60.14,3.19,-2.44,23.0,P0117
Ford EcoSport,2022,2929.1,102.1,55.2,90.7,8.6,2.35,-2.14,36.0,P0101
Mahindra Thar,2016,1629.2,62.8,37.1,90.1,31.69,0.46,2.41,31.6,None
Hyundai Alcazar,2021,2662.2,102.4,16.8,122.4,51.35,-2.9,0.14,11.5,P0117
Maruti Suzuki Vitara Brezza,2021,3378.0,125.0,46.8,97.6,64.79,2.39,2.11,34.8,None
Toyota Urban Cruiser,2024,1642.7,64.2,21.1,91.4,30.53,-1.23,-0.9,21.7,None
Maruti Suzuki WagonR,2018,2753.1,113.8,50.5,86.7,52.14,18.45,18.42,37.5,P0171
BMW X5,2018,3232.2,127.6,43.5,96.1,60.83,-0.36,-0.12,33.7,None
Kia Seltos,2022,3020.6,120.6,25.9,92.5,57.24,-0.84,0.28,20.9,None
Hyundai Creta,2018,2519.5,100.7,58.3,87.0,47.28,1.54,0.26,43.5,None
Ford EcoSport,2019,2980.3,120.6,55.2,85.4,56.28,-0.92,1.91,37.6,None
Skoda Slavia,2015,1821.8,72.4,30.5,86.8,34.64,3.8,-1.36,29.3,None
Hyundai Venue,2018,1284.6,57.7,37.3,87.6,24.18,0.75,-1.59,30.1,None
Renault Kiger,2016,1201.7,43.2,38.9,87.7,3.47,0.11,2.87,29.9,P0101
Mahindra XUV700,2024,3362.8,123.6,14.4,90.6,63.75,-3.72,-0.06,13.1,None
Tata Tiago,2019,1922.9,70.1,13.9,89.6,36.74,-1.78,-2.49,17.1,None
Tata Punch,2015,3088.2,125.5,45.8,96.8,9.08,0.66,-2.85,26.3,P0101
Toyota Glanza,2024,2487.4,104.2,38.4,88.8,47.76,-0.97,-1.99,24.2,None
Toyota Fortuner,2019,2974.1,111.8,56.8,90.5,56.39,-3.94,1.77,32.5,None
Tata Nexon,2022,1435.1,56.4,36.7,126.3,26.49,1.35,-1.74,24.9,P0117
Toyota Urban Cruiser,2024,795.0,25.5,34.4,87.6,14.5,-1.17,2.82,22.5,None
Toyota Fortuner,2021,883.6,38.4,32.0,94.7,17.56,-1.91,-1.03,22.4,None
Toyota Glanza,2020,2000.0,40.0,92.4,85.9,53.04,-0.32,1.35,18.9,P2463
Hyundai Venue,2016,2427.3,99.8,59.7,97.6,46.89,-3.06,2.77,35.6,None
Renault Kwid,2023,2756.0,97.4,52.3,90.4,52.07,-2.92,1.88,40.8,None
Hyundai Venue,2015,3453.0,131.0,38.8,88.0,66.23,2.39,-1.86,33.2,None
Maruti Suzuki Swift,2015,1635.9,66.3,16.9,89.2,31.26,-2.89,-1.26,17.7,None
Tata Harrier,2021,3292.5,127.1,20.2,122.8,61.77,-3.17,1.95,12.6,P0117
Skoda Slavia,2023,2245.4,91.2,32.1,130.5,42.29,1.59,2.81,20.7,P0117
MG Hector,2020,2753.6,96.0,19.2,94.3,8.16,-2.46,0.89,12.8,P0101
Jeep Compass,2023,1742.4,74.9,22.8,97.8,32.76,23.67,21.0,23.8,P0171
Kia Seltos,2023,2414.4,97.8,20.7,85.3,45.94,2.59,-0.37,23.0,None
Ford EcoSport,2022,2423.1,100.2,37.3,86.4,45.96,-3.16,1.82,27.6,None
Toyota Glanza,2015,1785.1,74.8,54.8,88.2,33.84,-3.87,-0.11,40.7,None
Toyota Innova Hycross,2023,2798.3,100.6,32.4,95.5,8.58,-1.55,-2.79,20.0,P0101
Mahindra XUV300,2023,2716.7,96.7,10.8,97.9,51.65,1.73,-2.75,16.8,None
Toyota Innova Hycross,2019,2544.7,102.1,19.9,92.6,47.98,-0.18,2.72,21.5,None
Hyundai Venue,2021,1628.8,56.0,20.4,93.7,31.3,-0.97,0.42,24.3,None
Toyota Urban Cruiser,2024,2000.0,40.0,83.9,89.9,45.99,-3.2,-2.66,36.0,P2463
Mahindra XUV700,2017,2543.7,93.0,20.3,86.7,48.72,3.72,1.65,23.2,None
Maruti Suzuki Swift,2019,2820.8,111.6,24.8,85.1,52.83,-1.41,1.29,24.6,None
Kia Seltos,2020,2926.4,110.0,16.4,97.9,56.11,-2.37,-0.98,15.4,None
Renault Kwid,2015,3421.1,126.9,55.5,97.4,10.38,1.6,-2.89,41.0,P0101
MG Astor,2021,1810.2,40.0,83.0,88.3,34.99,-1.28,2.07,27.9,P2463
BMW X5,2022,806.5,27.2,56.0,92.7,14.71,1.03,-0.08,36.3,None
Hyundai Alcazar,2019,1995.6,84.8,43.8,92.8,38.65,-3.91,1.15,29.3,None
Tata Sierra,2024,3246.6,132.1,27.7,90.4,62.0,3.21,-0.3,17.6,None
Maruti Suzuki Vitara Brezza,2023,3289.8,130.1,28.0,97.2,62.46,2.23,-2.46,22.0,None
Tata Tigor,2022,2067.6,91.0,73.3,88.3,44.02,0.79,-1.22,21.6,P0300
Toyota Fortuner,2015,2433.3,91.6,44.7,95.5,46.96,2.74,0.53,25.6,None
Mahindra Bolero,2016,2813.8,98.7,79.1,93.2,45.89,2.86,-1.52,33.8,P0300
Maruti Suzuki Baleno,2015,1677.8,63.9,25.8,90.0,5.16,-0.03,2.83,16.2,P0101
Tata Punch,2021,3423.6,131.6,16.3,97.4,64.53,-0.02,0.9,20.1,None
Kia Sonet,2022,2318.4,94.2,13.4,86.6,44.59,-3.37,-0.31,19.5,None
Kia Seltos,2024,3296.9,126.4,41.6,95.1,62.58,-0.07,-1.93,23.5,None
Nissan Magnite,2022,2556.7,100.1,35.2,93.1,48.67,23.6,20.5,31.6,P0171
Jeep Compass,2020,1879.8,40.0,86.3,91.6,35.85,0.12,-2.21,27.9,P2463
Hyundai Alcazar,2022,3361.6,125.3,25.3,87.3,63.62,-2.76,1.12,16.1,None
Maruti Suzuki Baleno,2016,2647.9,99.6,38.3,134.6,50.58,2.4,0.52,32.9,P0117
Hyundai Venue,2019,2567.2,91.9,36.1,89.3,48.24,2.72,-0.58,32.0,None
Nissan Magnite,2017,1226.9,51.4,41.5,87.5,24.05,0.41,-0.46,27.3,None
Maruti Suzuki Baleno,2024,1981.1,90.0,76.3,85.8,40.59,0.55,-0.85,31.6,P0300
Honda Amaze,2020,939.2,36.2,18.4,94.7,18.08,3.33,1.08,20.0,None
Tata Sierra,2015,842.5,38.4,48.2,85.2,16.49,3.57,0.04,35.6,None
Mahindra Scorpio-N,2023,1056.0,46.9,49.8,87.4,20.06,-1.02,2.65,35.2,None
Tata Tiago,2017,1738.7,77.2,81.8,88.9,40.27,0.98,0.76,29.1,P0300
Hyundai Creta,2015,2780.0,107.4,12.6,89.4,53.44,-3.03,0.33,14.7,None
Volkswagen Taigun,2024,2518.8,88.0,57.7,94.8,47.75,1.98,1.85,37.9,None
Toyota Innova Hycross,2022,852.6,25.3,43.0,85.4,16.22,0.77,2.76,24.4,None
Ford Endeavour,2022,3159.4,124.8,54.6,95.1,60.57,-2.61,2.83,38.7,None
Tata Sierra,2020,1359.9,54.4,19.5,88.1,26.62,0.51,2.05,21.4,None
Jeep Compass,2022,1396.8,53.5,58.7,136.3,27.24,2.09,-0.83,43.2,P0117
Mahindra Marazzo,2021,804.6,34.3,57.0,94.4,15.55,2.1,-2.51,34.7,None
Maruti Suzuki Baleno,2022,3058.8,122.4,48.8,86.3,9.16,0.52,-0.18,34.4,P0101
MG Hector,2024,742.8,30.0,56.1,88.3,14.53,-2.69,1.77,34.4,None
Maruti Suzuki Vitara Brezza,2018,1738.9,40.0,90.5,89.1,33.58,2.17,0.29,25.0,P2463
Audi Q5,2022,2270.5,90.0,29.4,86.0,43.74,2.2,0.57,26.5,None
Hyundai Alcazar,2021,1281.9,40.5,29.5,88.7,24.63,3.75,2.3,29.4,None
Tata Tigor,2018,2000.0,40.0,98.5,92.7,52.85,-0.24,-2.71,12.9,P2463
Maruti Suzuki Swift,2015,2000.0,40.0,88.5,93.8,55.41,-0.44,2.26,28.4,P2463
Tata Safari,2018,2136.5,85.0,55.3,95.8,40.68,2.1,2.02,32.1,None
Toyota Glanza,2023,2286.1,91.7,40.0,91.0,42.91,1.13,1.65,25.6,None
Hyundai Verna,2023,2640.3,98.0,57.4,124.8,50.2,0.4,0.2,32.1,P0117
Tata Harrier,2024,3100.6,114.0,25.0,91.3,59.14,2.39,1.96,20.7,None
Toyota Urban Cruiser,2022,2349.9,95.4,14.4,86.8,44.79,18.24,24.57,16.1,P0171
Jeep Compass,2022,1451.0,59.3,39.3,89.8,27.27,-3.13,2.48,26.1,None
Maruti Suzuki Vitara Brezza,2018,701.5,22.2,80.1,96.7,13.8,-0.77,0.1,18.7,P2463
Tata Punch,2020,2371.0,92.3,15.8,85.2,45.13,1.9,2.17,10.0,None
Maruti Suzuki Baleno,2017,1102.5,40.0,49.7,85.6,21.69,-0.59,2.97,35.3,None
Toyota Urban Cruiser,2015,2856.0,110.3,19.6,90.1,53.91,-3.61,-1.95,12.3,None
Kia Carens,2024,3011.5,122.9,31.4,91.9,57.13,-2.35,1.4,29.7,None
Honda Amaze,2019,2062.0,68.6,29.8,96.4,39.91,-0.74,-1.88,22.1,None
Maruti Suzuki Vitara Brezza,2015,2000.0,40.0,91.7,87.2,57.8,-1.51,1.82,32.1,P2463
Toyota Glanza,2015,2482.7,87.2,57.5,95.6,46.85,-0.65,2.39,32.7,None
Mahindra Bolero,2024,2797.0,111.0,13.2,94.6,53.43,21.48,23.36,10.8,P0171
Skoda Kushaq,2019,1795.5,75.9,57.4,91.0,34.77,-1.11,-0.34,32.0,None
Mercedes-Benz GLC,2016,1156.0,53.0,57.2,86.7,21.53,-2.58,2.56,35.5,None
Hyundai Verna,2022,2271.5,80.4,35.6,93.9,43.75,-3.34,-0.4,30.1,None
BMW X5,2020,3442.7,139.3,46.2,89.3,65.48,1.91,-1.23,30.2,None
Maruti Suzuki Vitara Brezza,2024,2139.2,70.5,69.6,90.2,33.68,-2.23,-2.75,23.5,P0300
Hyundai Tucson,2019,3357.4,136.6,49.9,97.0,64.28,1.05,2.19,31.5,None
Toyota Fortuner,2015,1479.2,46.7,57.1,97.6,4.54,-0.21,2.61,37.4,P0101
Ford EcoSport,2016,1630.2,65.5,50.5,132.4,31.07,3.26,1.17,30.4,P0117
Maruti Suzuki Swift,2016,3603.3,136.9,77.7,86.5,64.89,-3.03,2.12,23.4,P0300
Toyota Glanza,2015,1429.2,52.2,39.3,138.8,27.38,-0.46,0.33,32.7,P0117
Maruti Suzuki Swift,2022,3040.9,124.2,42.1,96.7,9.11,-2.88,2.08,27.3,P0101
Toyota Innova Hycross,2015,751.8,34.2,96.2,90.0,14.47,-3.33,-1.71,24.5,P2463
Mahindra Marazzo,2018,2178.0,85.7,21.4,91.3,41.58,1.78,1.85,23.0,None
Kia Seltos,2020,2995.7,111.3,53.4,94.7,56.55,3.96,-1.29,29.0,None
Toyota Fortuner,2015,798.4,33.6,14.6,95.6,15.73,0.04,-0.29,17.5,None
Renault Kwid,2016,947.4,29.9,33.5,88.2,18.11,-1.07,2.58,28.3,None
Audi Q5,2023,1757.4,40.0,88.2,86.3,33.48,-1.46,-2.7,15.1,P2463
Hyundai Alcazar,2015,954.1,35.3,20.3,97.7,18.42,2.63,-2.51,12.7,None
Audi Q5,2020,2899.0,100.3,21.1,94.7,55.09,-3.43,-2.73,23.4,None
Kia Carens,2016,1356.7,56.1,26.3,95.1,25.08,27.53,24.59,20.7,P0171
Mahindra Thar,2018,2692.0,106.6,26.0,89.4,50.67,-3.57,-2.32,23.5,None
Tata Harrier,2016,2255.4,93.8,20.0,86.1,43.33,1.12,1.47,12.6,None
Hyundai Verna,2016,805.9,21.1,53.7,91.6,2.51,0.64,2.38,31.0,P0101
Audi Q5,2016,2885.7,106.1,34.7,93.6,55.54,-0.0,2.22,30.5,None
Tata Tiago,2016,2394.5,94.0,21.8,89.4,45.13,1.08,1.51,23.5,None
Tata Tiago,2020,820.5,38.4,50.2,91.9,15.6,1.56,0.31,34.4,None
Tata Sierra,2017,1933.1,70.7,25.9,136.2,36.18,0.07,-1.91,24.7,P0117
Maruti Suzuki Alto,2023,2261.7,90.6,58.4,92.8,42.18,2.51,-2.01,42.1,None
Mahindra XUV300,2016,2684.6,106.4,14.5,86.5,51.75,-1.7,-1.38,10.5,None
Maruti Suzuki WagonR,2020,2000.0,40.0,82.3,94.2,63.18,0.16,-0.21,24.0,P2463
Hyundai Verna,2018,3475.3,138.0,14.9,97.6,66.35,-1.02,1.81,13.3,None
Tata Tiago,2019,2538.4,104.4,16.2,133.8,48.58,-3.5,0.84,21.0,P0117
Honda City,2017,1467.4,44.1,74.6,95.6,21.01,-1.54,-2.44,29.4,P0300
Tata Safari,2021,2279.3,85.4,58.8,93.3,41.91,-1.04,0.18,18.3,P0300
Tata Altroz,2023,2460.8,85.8,55.0,121.6,46.27,-2.64,0.26,35.5,P0117
Maruti Suzuki Alto,2016,1138.7,33.3,111.8,86.0,20.34,-1.36,0.1,42.3,P0300
Honda Amaze,2015,1067.4,49.5,32.8,139.9,20.61,1.51,1.55,29.7,P0117
Kia Sonet,2021,1146.6,42.7,43.7,94.4,21.66,1.37,-1.14,32.5,None
Honda City,2018,3171.1,114.0,10.1,93.1,60.78,0.68,0.3,15.3,None
Hyundai Tucson,2018,2149.4,73.5,90.5,95.5,39.07,0.66,1.39,27.1,P0300
Skoda Slavia,2016,3151.0,112.3,25.2,136.2,59.87,-1.78,-2.48,21.4,P0117
MG Hector,2024,1269.3,49.8,44.2,93.1,23.82,25.52,21.18,34.7,P0171
MG Hector,2020,1854.7,78.5,24.0,93.7,34.75,1.11,0.28,23.5,None
Jeep Compass,2020,1893.9,69.7,26.6,88.6,36.37,0.83,0.79,20.6,None
Honda City,2015,1354.1,52.8,20.1,87.7,3.94,-3.89,2.98,22.3,P0101
Hyundai Venue,2024,2706.5,98.9,23.7,87.2,52.14,3.14,-0.86,23.1,None
Mahindra Thar,2016,2505.7,99.8,56.7,96.1,7.58,4.0,-1.65,30.7,P0101
Mercedes-Benz GLC,2019,3139.0,123.5,54.2,85.2,59.85,2.23,-1.46,33.6,None
Volkswagen Taigun,2024,742.4,21.5,25.3,97.8,13.62,1.47,2.29,20.5,None
Honda City,2015,1977.5,69.5,74.1,88.4,35.99,3.97,2.35,15.0,P0300
Skoda Slavia,2020,2705.1,100.9,42.6,89.0,51.75,3.69,0.06,29.4,None
Maruti Suzuki Dzire,2018,1495.8,54.2,11.2,89.9,28.23,3.42,2.06,13.1,None
Maruti Suzuki Vitara Brezza,2023,3389.2,135.9,49.8,95.5,64.6,-2.55,2.43,28.3,None
Kia Carens,2017,3436.1,128.6,10.3,90.4,65.56,-1.09,1.54,18.2,None
MG Hector,2022,1316.6,28.1,79.8,97.4,19.11,0.48,-2.04,29.0,P0300
Ford EcoSport,2019,2185.8,73.1,17.5,93.0,41.81,23.94,16.2,16.5,P0171
Toyota Innova Hycross,2019,3498.5,133.6,26.0,89.2,66.46,-3.12,1.62,26.0,None
Kia Sonet,2024,1867.2,64.7,24.8,88.6,34.88,0.98,0.94,18.6,None
Hyundai Creta,2023,942.1,31.9,23.1,90.1,18.55,3.03,-1.71,21.7,None
Tata Sierra,2023,842.9,39.5,40.7,85.8,15.4,0.31,-2.75,29.2,None
Tata Nexon,2018,945.2,35.1,36.7,93.6,18.52,26.03,24.53,26.9,P0171
Toyota Fortuner,2017,2442.7,93.9,18.3,97.1,47.11,-2.07,-1.14,20.4,None
Tata Tiago,2024,2050.1,69.7,44.4,93.7,38.53,-3.53,-1.66,34.6,None
Mahindra Thar,2024,3011.3,123.1,41.3,97.1,57.44,3.45,0.04,28.6,None
Renault Kiger,2015,367.4,28.6,73.6,92.1,15.29,2.36,2.8,23.3,P0300
Hyundai Alcazar,2018,3202.4,111.8,56.9,87.4,9.73,-0.89,-1.12,30.5,P0101
Tata Altroz,2020,1417.8,40.0,89.7,85.5,27.69,-2.6,1.26,39.7,P2463
Tata Sierra,2021,2300.3,89.6,46.4,95.4,43.53,-0.83,-1.03,26.4,None
Hyundai Tucson,2020,2554.1,96.0,19.6,93.2,48.66,3.08,2.58,23.7,None
Hyundai Tucson,2017,1237.5,47.5,68.0,89.1,24.33,-2.58,1.61,23.5,P0300
Toyota Glanza,2019,1265.1,57.6,21.4,131.3,24.09,-0.46,1.28,24.6,P0117
Toyota Urban Cruiser,2023,1097.0,33.2,51.4,93.1,20.73,2.55,2.62,35.0,None
MG Astor,2020,2651.1,106.0,48.0,86.6,8.01,-0.28,1.92,37.6,P0101
Maruti Suzuki Alto,2022,1190.8,38.3,21.6,94.5,22.24,-2.24,-1.08,25.2,None
Maruti Suzuki Vitara Brezza,2018,2773.2,112.2,31.2,93.9,52.6,1.38,-0.55,23.2,None
Hyundai Tucson,2015,2000.0,40.0,83.9,89.5,45.51,1.38,1.68,31.9,P2463
Renault Kwid,2018,1257.8,54.3,18.0,85.6,24.19,-0.6,-2.41,18.1,None
Tata Nexon,2019,1819.0,70.2,52.6,92.6,33.79,-0.44,-0.82,28.9,None
Toyota Urban Cruiser,2020,3094.3,121.9,59.2,88.3,59.26,-1.15,-1.45,42.9,None
Toyota Innova Hycross,2022,845.9,36.7,99.6,95.7,15.32,3.64,2.12,28.0,P2463
Toyota Fortuner,2018,2756.0,111.5,12.0,91.6,52.66,2.06,2.8,9.0,None
Maruti Suzuki Alto,2015,2935.2,115.9,22.3,93.6,56.03,-3.41,-0.55,22.6,None
Mahindra Marazzo,2017,3365.9,136.5,15.5,138.0,63.32,0.31,0.79,22.2,P0117
Renault Kiger,2015,1219.8,45.2,52.4,93.6,23.69,0.06,-2.66,37.7,None
Tata Tigor,2022,3179.1,115.7,34.2,98.0,60.07,1.72,2.68,20.9,None
Hyundai Venue,2018,1266.4,57.8,36.9,90.5,23.36,-3.2,0.09,22.0,None
Toyota Fortuner,2023,2615.6,105.5,28.9,131.6,49.29,-1.25,0.45,18.7,P0117
Maruti Suzuki Swift,2017,727.8,18.7,12.6,86.3,13.83,-2.74,1.17,13.2,None
Volkswagen Taigun,2019,1339.0,44.2,54.9,90.7,26.08,-1.35,0.77,41.5,None
Kia Carens,2015,1177.4,46.7,36.8,93.1,22.52,-3.76,1.32,23.3,None
Mahindra XUV300,2015,3085.0,110.2,54.2,90.0,57.85,-0.3,2.62,40.2,None
Kia Carens,2024,1199.4,55.1,36.0,92.3,23.17,22.45,21.8,25.4,P0171
Nissan Magnite,2019,2284.2,86.0,25.4,95.6,43.79,1.64,-2.77,22.5,None
Maruti Suzuki Vitara Brezza,2020,1761.1,70.1,39.8,96.6,33.81,-0.89,-1.46,31.9,None
Maruti Suzuki WagonR,2018,3007.7,121.9,38.2,96.5,57.8,-3.31,-0.25,33.3,None
Tata Safari,2024,3018.3,106.6,51.1,87.0,58.06,3.65,2.31,28.9,None
Toyota Innova Hycross,2018,1811.6,40.0,89.5,89.8,33.71,3.31,1.54,34.2,P2463
Maruti Suzuki WagonR,2022,2535.7,76.3,56.3,91.3,40.8,-1.4,-1.92,20.2,P0300
Tata Nexon,2015,2000.0,40.0,98.6,95.5,37.81,0.2,1.84,14.0,P2463
Renault Kwid,2020,727.5,28.2,54.5,89.9,13.73,27.33,24.81,42.0,P0171
Tata Harrier,2016,2560.9,94.7,23.0,87.2,49.4,26.17,19.68,20.6,P0171
Hyundai Tucson,2016,949.3,26.6,95.3,94.9,17.87,0.04,0.57,21.4,P2463
Skoda Kushaq,2017,3109.3,111.3,48.8,97.3,58.6,1.57,3.0,33.4,None
Tata Safari,2017,3011.3,119.9,40.0,90.0,57.26,2.43,2.3,34.7,None
Jeep Compass,2021,2760.9,95.9,15.0,87.7,53.02,23.57,18.57,18.2,P0171
Maruti Suzuki Celerio,2015,2858.0,110.9,23.8,96.6,54.73,1.48,2.05,26.5,None
Kia Carens,2019,1570.7,54.3,34.8,92.3,30.01,-1.04,-0.33,30.0,None
Hyundai Tucson,2024,1873.6,63.9,16.2,87.9,34.95,-3.98,-0.12,10.5,None
Tata Harrier,2017,3398.9,127.6,45.0,95.0,64.45,-2.81,1.34,33.3,None
Maruti Suzuki WagonR,2016,2296.5,72.6,79.1,91.5,40.97,-0.89,0.26,17.9,P0300
Hyundai Verna,2022,2113.5,82.8,47.9,95.4,40.96,2.61,2.11,34.4,None
Skoda Slavia,2022,2850.5,116.6,54.8,88.2,53.7,3.62,1.93,32.8,None
Mahindra XUV700,2021,2066.4,78.1,52.7,91.0,39.48,2.55,0.97,34.6,None
Tata Altroz,2018,1655.1,65.2,51.3,89.3,31.47,-3.22,1.55,29.3,None
Tata Tigor,2018,3072.8,112.8,45.3,93.5,58.5,-1.86,-2.59,26.2,None
Maruti Suzuki Alto,2020,2136.4,80.5,57.7,91.0,41.1,2.56,1.26,32.7,None
Hyundai i20,2023,1984.2,69.0,49.1,95.8,36.99,21.86,20.93,30.7,P0171
Maruti Suzuki Dzire,2015,1337.7,40.0,99.7,93.6,25.33,-1.76,-0.06,29.4,P2463
Mahindra Scorpio-N,2016,3407.1,123.0,17.5,122.5,65.45,1.75,2.27,17.9,P0117
Hyundai Tucson,2016,1327.6,56.2,34.6,85.8,25.7,3.5,2.54,24.3,None
MG Astor,2019,1324.2,46.8,15.4,93.3,4.15,0.6,1.06,10.0,P0101
MG Astor,2015,1855.1,40.0,92.9,89.9,35.52,3.18,1.92,40.7,P2463
